"";"X";"openalex_id";"journal_name";"publication_year";"osf_links";"git_links";"has_osf";"has_git";"has_any_link";"all_osf_links_clean";"all_git_links_clean"
"4993";5566;"W4395671178";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"4994";5567;"W4395663062";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"4995";5568;"W4395665367";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"4996";5569;"W4395667497";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"4997";5570;"W4395683741";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"4998";5571;"W4395462962";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"4999";5572;"W4395114012";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5000";5573;"W4395078837";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5001";5574;"W4395111554";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5002";5575;"W4395045728";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5003";5576;"W4395045730";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5004";5577;"W4395045781";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5005";5578;"W4395006934";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5006";5579;"W4395006802";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5007";5580;"W4395010880";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5008";5581;"W4394961420";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5009";5582;"W4394932081";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5010";5583;"W4394928726";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5011";5584;"W4394890319";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5012";5585;"W4394890462";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5013";5586;"W4394888394";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5014";5587;"W4394888455";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5015";5588;"W4394890353";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5016";5589;"W4394887889";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5017";5590;"W4394914930";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5018";5591;"W4394841961";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5019";5592;"W4394850467";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5020";5593;"W4394850378";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5021";5594;"W4394850703";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5022";5595;"W4394853020";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5023";5596;"W4394817601";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5024";5597;"W4394817455";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5025";5598;"W4394817480";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5026";5599;"W4394817557";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5027";5600;"W4394753014";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5028";5601;"W4394765238";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5029";5602;"W4394765038";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5030";5603;"W4394767352";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5031";5604;"W4394722758";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5032";5605;"W4394723324";"Frontiers in Education";2024;"osf.io/pvakt/? view_only=5629362e40344025828fc58a28f860a7";NA;TRUE;FALSE;TRUE;"osf.io/pvakt/? view_only=5629362e40344025828fc58a28f860a7";NA
"5033";5606;"W4394723229";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5034";5607;"W4394685526";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5035";5608;"W4394687740";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5036";5609;"W4394688468";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5037";5610;"W4394688240";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5038";5611;"W4394685442";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5039";5612;"W4394684828";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5040";5613;"W4394681535";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5041";5614;"W4394685395";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5042";5615;"W4394688120";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5043";5616;"W4394689179";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5044";5617;"W4394615763";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5045";5618;"W4394620956";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5046";5619;"W4394615441";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5047";5620;"W4394618600";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5048";5621;"W4394618787";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5049";5622;"W4394618840";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5050";5623;"W4394573740";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5051";5624;"W4394573589";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5052";5625;"W4394578891";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5053";5626;"W4394579248";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5054";5627;"W4394568550";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5055";5628;"W4394569907";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5056";5629;"W4394575368";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5057";5630;"W4393987203";"Frontiers in Education";2024;"OSF.IO/5NXGY";NA;TRUE;FALSE;TRUE;"osf.io/5nxgy";NA
"5058";5631;"W4393992623";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5059";5632;"W4393981329";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5060";5633;"W4393978045";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5061";5634;"W4393947389";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5062";5635;"W4393946934";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5063";5636;"W4394569262";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5064";5637;"W4393931689";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5065";5638;"W4393944450";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5066";5639;"W4393944262";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5067";5640;"W4393944380";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5068";5641;"W4393947236";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5069";5642;"W4393944827";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5070";5643;"W4393947054";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5071";5644;"W4393867134";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5072";5645;"W4393900470";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5073";5646;"W4393900289";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5074";5647;"W4393866662";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5075";5648;"W4393889000";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5076";5649;"W4393900600";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5077";5650;"W4393900621";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5078";5651;"W4393866721";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5079";5652;"W4393433137";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5080";5653;"W4393459823";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5081";5654;"W4393277892";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5082";5655;"W4393261661";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5083";5656;"W4393278031";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5084";5657;"W4393261957";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5085";5658;"W4393273489";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5086";5659;"W4393273476";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5087";5660;"W4393274347";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5088";5661;"W4393231327";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5089";5662;"W4393231397";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5090";5663;"W4393233321";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5091";5664;"W4393231343";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5092";5665;"W4393233310";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5093";5666;"W4393231147";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5094";5667;"W4393280472";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5095";5668;"W4393197196";"Frontiers in Education";2024;NA;"https://github.com/ChenshuLiu/RainClassroom-Biochemistry-Pre-lab-Evaluation.git";FALSE;TRUE;TRUE;NA;"github.com/chenshuliu/rainclassroom-biochemistry-pre-lab-evaluation.git"
"5096";5669;"W4393197236";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5097";5670;"W4393197650";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5098";5671;"W4393156993";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5099";5672;"W4393153043";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5100";5673;"W4393152999";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5101";5674;"W4393156588";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5102";5675;"W4393153151";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5103";5676;"W4393071056";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5104";5677;"W4393094756";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5105";5678;"W4393082495";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5106";5679;"W4393070921";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5107";5680;"W4393091282";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5108";5681;"W4393077367";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5109";5682;"W4393091984";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5110";5683;"W4393082405";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5111";5684;"W4393097112";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5112";5685;"W4393039093";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5113";5686;"W4393053065";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5114";5687;"W4393041844";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5115";5688;"W4393003238";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5116";5689;"W4392992454";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5117";5690;"W4393013874";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5118";5691;"W4392995322";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5119";5692;"W4392966828";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5120";5693;"W4392967000";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5121";5694;"W4393002738";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5122";5695;"W4392966993";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5123";5696;"W4392922280";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5124";5697;"W4392912497";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5125";5698;"W4392850131";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5126";5699;"W4392859360";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5127";5700;"W4392849833";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5128";5701;"W4392861219";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5129";5702;"W4392816445";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5130";5703;"W4392816817";"Frontiers in Education";2024;"osf.io/82acz||osf.io/82acz";NA;TRUE;FALSE;TRUE;"osf.io/82acz; osf.io/82acz";NA
"5131";5704;"W4392757136";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5132";5705;"W4392754712";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5133";5706;"W4392754621";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5134";5707;"W4392754774";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5135";5708;"W4392756155";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5136";5709;"W4392762142";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5137";5710;"W4392757793";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5138";5711;"W4392714531";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5139";5712;"W4392712821";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5140";5713;"W4392713995";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5141";5714;"W4392714204";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5142";5715;"W4392656453";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5143";5716;"W4392701995";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5144";5717;"W4392652423";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5145";5718;"W4392592634";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5146";5719;"W4392593612";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5147";5720;"W4392626920";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5148";5721;"W4392592217";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5149";5722;"W4392598056";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5150";5723;"W4392598294";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5151";5724;"W4392592274";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5152";5725;"W4392592537";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5153";5726;"W4392597329";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5154";5727;"W4392613004";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5155";5728;"W4392515993";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5156";5729;"W4392514912";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5157";5730;"W4392515743";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5158";5731;"W4392515890";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5159";5732;"W4392518393";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5160";5733;"W4392513940";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5161";5734;"W4392466665";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5162";5735;"W4392468427";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5163";5736;"W4392468620";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5164";5737;"W4392466508";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5165";5738;"W4392468241";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5166";5739;"W4392466395";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5167";5740;"W4392466483";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5168";5741;"W4392378464";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5169";5742;"W4392401643";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5170";5743;"W4392365399";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5171";5744;"W4392365297";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5172";5745;"W4392352908";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5173";5746;"W4392357807";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5174";5747;"W4392292107";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5175";5748;"W4392291749";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5176";5749;"W4392238416";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5177";5750;"W4392241802";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5178";5751;"W4392236487";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5179";5752;"W4392235844";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5180";5753;"W4392236585";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5181";5754;"W4392236974";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5182";5755;"W4392235389";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5183";5756;"W4392239132";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5184";5757;"W4392195787";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5185";5758;"W4392196396";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5186";5759;"W4392195388";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5187";5760;"W4392196536";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5188";5761;"W4393194088";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5189";5762;"W4392162282";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5190";5763;"W4392165587";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5191";5764;"W4392165460";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5192";5765;"W4392165530";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5193";5766;"W4392108298";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5194";5767;"W4392108375";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5195";5768;"W4392109535";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5196";5769;"W4392052488";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5197";5770;"W4392054927";"Frontiers in Education";2024;"osf.io/h7n5p";NA;TRUE;FALSE;TRUE;"osf.io/h7n5p";NA
"5198";5771;"W4392002450";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5199";5772;"W4391993906";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5200";5773;"W4392004458";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5201";5774;"W4392001662";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5202";5775;"W4392002466";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5203";5776;"W4391997513";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5204";5777;"W4392001550";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5205";5778;"W4392003179";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5206";5779;"W4391997931";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5207";5780;"W4391969534";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5208";5781;"W4391969810";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5209";5782;"W4391970006";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5210";5783;"W4391987216";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5211";5784;"W4391932435";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5212";5785;"W4391931173";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5213";5786;"W4391932932";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5214";5787;"W4391893574";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5215";5788;"W4391881066";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5216";5789;"W4391842038";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5217";5790;"W4391844536";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5218";5791;"W4391841866";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5219";5792;"W4391841734";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5220";5793;"W4391841565";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5221";5794;"W4391818334";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5222";5795;"W4391818390";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5223";5796;"W4391823575";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5224";5797;"W4391818291";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5225";5798;"W4391819226";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5226";5799;"W4391821983";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5227";5800;"W4391821642";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5228";5801;"W4391818353";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5229";5802;"W4391822101";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5230";5803;"W4391784673";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5231";5804;"W4391783478";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5232";5805;"W4391783642";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5233";5806;"W4391783580";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5234";5807;"W4391786315";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5235";5808;"W4391784491";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5236";5809;"W4391754705";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5237";5810;"W4391689754";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5238";5811;"W4391689394";"Frontiers in Education";2024;NA;"https://github.com/Nurkhan01/balonskiy";FALSE;TRUE;TRUE;NA;"github.com/nurkhan01/balonskiy"
"5239";5812;"W4391690808";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5240";5813;"W4391680100";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5241";5814;"W4391650314";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5242";5815;"W4391648574";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5243";5816;"W4391648104";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5244";5817;"W4391610238";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
"5245";5818;"W4391609759";"Frontiers in Education";2024;NA;NA;FALSE;FALSE;FALSE;NA;NA
